"","Fecha","granos","pods","Temperatura_minima","Temperatura_maxima","Irradiacion","Presion_de_vapor","windspeed","Precipitacion","Dias_con_lluvia","id","ï..SOILTYPE","PRODLEVL","it"
"16","1957-12",842.017,951.429,20.551566119478,30.3513076943626,16.3991344055421,31.0860239547474,-99,1084,19,0,1,1,1
"17","1957-2",727.756,822.322,21.3829409043087,29.5152065911983,16.8785370636758,30.0769459787438,-99,382,4,0,1,1,1
"18","1957-3",812.174,917.706,22.3652618815588,28.8211187556532,17.5015815027398,31.0762405859347,-99,455,13,0,1,1,1
"19","1957-4",796.606,900.12,20.5102027636156,30.1160038937698,16.9851297811932,30.4886868313352,-99,316,14,0,1,1,1
"20","1957-5",832.387,940.55,21.1913898888477,31.2643989658605,17.7652003251314,32.9764109419852,-99,47,11,0,1,1,1
"21","1957-6",856.279,967.546,22.6187452374752,33.3046610460339,16.9433326574962,31.8333342618219,-99,801,29,0,1,1,1
"22","1957-7",860.79,972.643,23.2896288905141,29.5041216734655,17.2024396960886,39.6178490354073,-99,213,26,0,1,1,1
"23","1957-8",848.418,958.668,21.3142075915604,28.8859396407703,15.925143345031,34.9545802893247,-99,218,18,0,1,1,1
"24","1957-9",854.476,965.51,20.2164344844035,32.5065628630646,15.7667240942116,30.5981004734011,-99,628,25,0,1,1,1
"25","1958-1",861.376,973.307,21.3981871728592,30.4895613630639,17.7119671258736,31.2216255557428,-99,584,28,0,1,1,1
"26","1958-10",873.679,987.213,22.833524798959,30.188546499131,16.8848249489208,31.1204580539733,-99,244,26,0,1,1,1
"27","1958-11",858.039,969.532,21.3347828275371,29.9398355116068,16.9439042686452,34.9630917216658,-99,758,12,0,1,1,1
"28","1958-12",857.389,968.802,20.4458669492597,28.7434157529516,18.3943397078046,31.8034736623509,-99,887,15,0,1,1,1
"29","1958-2",787.766,890.134,22.9029373447837,28.9265455225825,16.4038171457345,29.9193688688906,-99,887,17,0,1,1,1
"30","1958-3",894.934,1011.225,23.0715227941828,33.2123573355599,16.8786893861036,30.8281027073662,-99,325,29,0,1,1,1
"31","1958-4",846.584,956.592,22.6955084411633,29.6563073946294,17.0924929295686,40.3756536032055,-99,387,11,0,1,1,1
"32","1958-5",916.167,1035.216,23.1695559561035,31.1233274368746,16.4777911368943,37.3341933800051,-99,1007,30,0,1,1,1
"33","1958-6",824.868,932.053,22.3403261412544,31.5175023362002,16.644922318309,30.9963532948122,-99,133,13,0,1,1,1
"34","1958-7",841.496,950.841,19.7773381232373,29.6432449791938,18.3846602877523,36.026671254948,-99,805,30,0,1,1,1
"35","1958-8",908.117,1026.122,23.1429668263414,31.0020272939735,16.917770883694,37.1266385716534,-99,111,26,0,1,1,1
"36","1958-9",871.362,984.591,23.1881814439967,29.9628446494378,16.249072211868,31.4230285840346,-99,983,26,0,1,1,1
"37","1959-1",929.342,1050.105,23.0425407430593,33.2710307139808,17.3779066294331,39.7067073114911,-99,64,25,0,1,1,1
"38","1959-10",881.901,996.5,22.2397693380672,28.9337702923126,18.6115526998881,31.1236215217232,-99,471,30,0,1,1,1
"39","1959-11",880.422,994.831,22.7325664675986,29.8453053830148,16.3173163621882,31.4146766312255,-99,424,25,0,1,1,1
"40","1959-12",910.518,1028.837,19.6590540957281,31.9413885768897,16.558517717016,34.8408956462023,-99,981,22,0,1,1,1
"41","1959-2",791.023,893.813,20.4823316886915,34.5972554720283,15.6556666626508,35.2277020194437,-99,609,18,0,1,1,1
"42","1959-3",818.345,924.684,23.0765285508588,32.8442083295052,16.8353529694251,39.6991709665126,-99,261,23,0,1,1,1
"43","1959-4",807.024,911.895,21.0222401768902,30.6275930105946,17.2629147133691,32.5030891922093,-99,339,29,0,1,1,1
"44","1959-5",918.323,1037.653,20.3129056811257,33.8757998882433,15.3599325074673,30.8020239736744,-99,287,24,0,1,1,1
"45","1959-6",876.133,989.981,22.5024701627824,29.8840339512825,15.62352236525,38.6258570767846,-99,399,25,0,1,1,1
"46","1959-7",906.818,1024.656,20.963403870868,31.3409490393191,16.7096415635869,35.1444218226158,-99,259,16,0,1,1,1
"47","1959-8",915.45,1034.407,23.2806608326738,34.5312396925724,15.9195492014481,32.1753006572593,-99,166,23,0,1,1,1
"48","1959-9",845.708,955.603,20.2036447857858,31.8080586755164,17.7059262864292,30.0552346391424,-99,562,25,0,1,1,1
"49","1960-1",840.316,949.509,19.8849353260805,29.6691044218833,16.0101978190764,31.6686086783792,-99,375,22,0,1,1,1
"50","1960-10",910.5,1028.812,20.8400990481816,30.067491087556,17.3482286707137,31.1679875363978,-99,789,16,0,1,1,1
"51","1960-11",918.081,1037.379,22.6011677009808,31.5152542903297,17.7284104738824,34.8512164150408,-99,240,22,0,1,1,1
"52","1960-12",917.463,1036.681,22.1036549642441,31.724566341393,15.7802954045193,32.0168846170555,-99,495,28,0,1,1,1
"53","1960-2",851.689,962.359,22.3815842380954,30.4904305198794,16.505824744802,34.9465779069473,-99,1055,12,0,1,1,1
"54","1960-3",916.754,1035.884,21.3025727999718,32.1755657296995,16.9977270194798,32.7727019607829,-99,131,18,0,1,1,1
"55","1960-4",878.452,992.603,21.6875869145575,28.7641347832448,18.1355481136884,36.6652412279216,-99,370,11,0,1,1,1
"56","1960-5",876.519,990.414,19.9796521813767,31.1228555267893,16.2914755430617,34.8217835813853,-99,665,20,0,1,1,1
"57","1960-6",902.888,1020.212,21.269318590457,30.8547325805676,18.6345271952626,34.2941462432947,-99,652,21,0,1,1,1
"58","1960-7",894.281,1010.488,20.7885485650313,28.9174398141051,16.0138442398809,36.5106835089246,-99,496,25,0,1,1,1
"59","1960-8",930.499,1051.407,20.3516883531165,34.4723174939408,16.9505263150994,38.4393063095471,-99,72,14,0,1,1,1
"60","1960-9",881.564,996.116,21.0659528608273,29.2428779166188,16.895535993527,36.8824008928359,-99,87,13,0,1,1,1
"61","1961-1",785.437,887.502,19.7234328707092,29.3006477696315,16.3950252754075,30.7138733532421,-99,889,27,0,1,1,1
"62","1961-10",888.473,1003.925,19.8635140511296,28.5231482406849,15.5115800690185,31.1321982590343,-99,873,14,0,1,1,1
"63","1961-11",876.095,989.936,19.9072801117408,29.7532385733346,16.1982583467317,31.4486066640007,-99,244,25,0,1,1,1
"64","1961-12",948.543,1071.799,21.7265994266236,29.1474341651313,16.4748584117458,30.2058656903801,-99,587,10,0,1,1,1
"65","1961-2",794.843,898.129,21.246333787124,31.03357515816,17.3329290265911,33.6895848170906,-99,93,14,0,1,1,1
"66","1961-3",923.981,1044.046,19.9840447203366,30.6702878177053,16.3896356925048,36.7803752363997,-99,346,27,0,1,1,1
"67","1961-4",893.045,1009.092,20.880386888586,31.1499004645145,15.7448776303842,32.2352786587188,-99,305,17,0,1,1,1
"68","1961-5",935.064,1056.567,22.4989621299416,30.7405827422241,16.4493917468411,38.8825278132309,-99,522,11,0,1,1,1
"69","1961-6",890.965,1006.736,20.1420558552518,31.1156003421655,16.2056976300884,30.3003508747605,-99,864,5,0,1,1,1
"70","1961-7",920.276,1039.862,19.9997151711112,29.2593522259934,17.1579648752671,32.0648543815194,-99,92,24,0,1,1,1
"71","1961-8",936.114,1057.754,21.7656169241422,29.9505285847328,15.9883536937918,37.8841344211744,-99,111,26,0,1,1,1
"72","1961-9",878.829,993.026,20.5620586398253,30.1719569005381,17.6720197545253,30.9128293661123,-99,1070,26,0,1,1,1
"73","1962-1",951.748,1075.421,20.0828295855398,33.8389771648255,16.920544054717,38.8052826503544,-99,93,6,0,1,1,1
"74","1962-10",982.583,1110.265,20.9144956966514,34.1509792855091,17.144273975583,33.3153896677225,-99,901,25,0,1,1,1
"75","1962-11",906.216,1023.97,23.3171509739482,29.2133658108703,18.0723589372369,39.6499023456383,-99,1095,21,0,1,1,1
"76","1962-12",881.849,996.444,21.7049796204416,29.391881016836,16.7812639473169,33.3827594713957,-99,81,20,0,1,1,1
"77","1962-2",811.208,916.617,23.0973258372479,29.4433459034712,16.6377608818729,32.3360150103468,-99,491,22,0,1,1,1
"78","1962-3",941.857,1064.243,19.9800957069196,31.3506496751403,16.5371498642595,34.5297735357168,-99,136,10,0,1,1,1
"79","1962-4",885.118,1000.133,21.0439237688654,28.8473981026884,16.7238290530048,34.5341775050939,-99,837,15,0,1,1,1
"80","1962-5",974.843,1101.516,21.0735205601642,31.5695857318645,15.9312931542625,41.5311745412671,-99,933,24,0,1,1,1
"81","1962-6",890.897,1006.663,20.6024649684253,30.1504040881097,18.1365032314896,38.7656035728963,-99,371,13,0,1,1,1
"82","1962-7",955.277,1079.413,21.8193310596514,32.3232921693942,16.8334086275518,30.8002620698711,-99,221,27,0,1,1,1
"83","1962-8",967.839,1093.608,23.8598607581287,28.4114272014645,16.6819354631556,36.8097886702012,-99,145,17,0,1,1,1
"84","1962-9",937.298,1059.094,21.3161747082724,30.5853511341093,16.9711332689317,33.50831256808,-99,1243,12,0,1,1,1
"85","1963-1",901.792,1018.974,20.7973542716246,30.5905110199087,17.8928842849431,32.420813569257,-99,112,29,0,1,1,1
"86","1963-10",920.303,1039.89,21.2462897825509,29.1045983264555,16.3010923732193,34.231443705821,-99,440,17,0,1,1,1
"87","1963-11",921.418,1041.146,20.4678563728271,31.6715435928665,16.4336492898843,38.4939898368996,-99,701,21,0,1,1,1
"88","1963-12",944.968,1067.759,22.8061018622414,29.7087456374428,16.4033072523349,36.3640438215644,-99,1103,26,0,1,1,1
"89","1963-2",816.404,922.492,20.4275776330805,33.0905500857526,17.0250530511789,34.6472877474467,-99,540,10,0,1,1,1
"90","1963-3",984.931,1112.917,23.6013884298666,31.7108432299226,15.8048780881766,35.6937098115752,-99,569,12,0,1,1,1
"91","1963-4",932.819,1054.032,22.3748618051923,31.8740193322324,17.310212286722,33.8448450019881,-99,570,24,0,1,1,1
"92","1963-5",941.546,1063.896,21.1344829097036,30.751557342263,17.8462538710175,30.7411411477523,-99,787,11,0,1,1,1
"93","1963-6",912.931,1031.56,20.8847533403649,30.3274067389079,15.7558595034022,34.5996787709099,-99,765,9,0,1,1,1
"94","1963-7",988.509,1116.958,20.4197032351756,32.0371946006394,15.7889971917818,31.1414459117645,-99,451,17,0,1,1,1
"95","1963-8",927.832,1048.395,21.7729812759791,29.4687778805153,16.3457627696566,35.549010095347,-99,384,9,0,1,1,1
"96","1963-9",945.954,1068.877,23.0365624277881,29.6967252920553,15.7645185396188,31.4529329864107,-99,873,6,0,1,1,1
"97","1964-1",924.535,1044.675,21.5654243777106,30.4142844701933,17.5858052101238,35.4135567552091,-99,1143,29,0,1,1,1
"98","1964-10",988.122,1116.522,20.4696066914275,30.2207966018871,17.1036330254766,31.5240464792629,-99,220,29,0,1,1,1
"99","1964-11",931.512,1052.559,20.7740150353819,32.8506855970054,16.3371451957627,32.7543931728972,-99,934,18,0,1,1,1
"100","1964-12",972.017,1098.323,20.9841115736369,30.2898562573896,15.680796727289,30.0053159633904,-99,1166,23,0,1,1,1
"101","1964-2",844.029,953.706,21.9577202026769,30.4555969936624,17.0205491158069,38.3283865687723,-99,346,26,0,1,1,1
"102","1964-3",930.92,1051.888,22.0697114488115,29.5129926919478,15.8576047297092,31.3303525283453,-99,218,20,0,1,1,1
"103","1964-4",920.494,1040.108,21.8275239413883,30.4025587137331,17.1222107650436,33.3246826552719,-99,800,15,0,1,1,1
"104","1964-5",933.853,1055.204,20.6512056419737,28.5661284167691,15.99723397012,33.7804840214663,-99,954,27,0,1,1,1
"105","1964-6",939.795,1061.917,20.5944444149808,31.9284770319413,17.5170405518106,36.0485276708398,-99,52,25,0,1,1,1
"106","1964-7",943.373,1065.96,19.6147163666756,29.5432126294321,17.4858074735587,38.8574280713048,-99,631,18,0,1,1,1
"107","1964-8",973.122,1099.575,22.7132849660617,30.5156332628299,16.7612901485133,34.5139548356303,-99,338,16,0,1,1,1
"108","1964-9",904.368,1021.882,21.2273587422248,28.4449561651911,15.8380012239526,37.701485052682,-99,256,24,0,1,1,1
"109","1965-1",892.245,1008.185,20.30045744162,29.2587979427724,18.26920122359,31.0023749491333,-99,795,30,0,1,1,1
"110","1965-10",1001.685,1131.847,20.5262639284025,30.513861462403,17.9351322948074,33.1200132630281,-99,202,29,0,1,1,1
"111","1965-11",956.29,1080.555,19.9507035796232,31.8833115965334,16.057708080957,38.0534330130764,-99,475,23,0,1,1,1
"112","1965-12",935.272,1056.803,19.8547534496645,30.8682097933942,15.781905495779,35.2399726517282,-99,288,25,0,1,1,1
"113","1965-2",881.295,995.815,21.596188458028,30.5045395682298,17.1614046625222,33.339936466815,-99,114,13,0,1,1,1
"114","1965-3",969.46,1095.434,21.3005854482105,31.1598961663133,17.1548938212328,36.817034895073,-99,303,6,0,1,1,1
"115","1965-4",979.018,1106.232,20.3867484765376,33.6663147358589,17.4435456683554,34.6374445566608,-99,142,18,0,1,1,1
"116","1965-5",965.41,1090.858,21.716368617143,31.3209381639047,16.0632502014985,36.036309143497,-99,558,10,0,1,1,1
"117","1965-6",953.454,1077.346,21.6884560707863,29.1728482475764,16.8484160830743,35.0603688254335,-99,88,17,0,1,1,1
"118","1965-7",978.207,1105.32,20.9800281993555,31.0683355313816,16.5991635527186,37.4290165215294,-99,316,19,0,1,1,1
"119","1965-8",969.72,1095.733,21.0867115563616,29.0027053064523,16.6535596437733,30.9090326607832,-99,478,29,0,1,1,1
"120","1965-9",879.716,994.026,19.9261929855023,28.7402749754153,17.2200424922759,36.8668373174783,-99,277,27,0,1,1,1
"121","1966-1",950.843,1074.397,21.1941018274289,28.9351405142263,16.3961368562806,33.6191673324443,-99,866,17,0,1,1,1
"122","1966-10",957.397,1081.801,20.4160293502466,28.3835292149584,18.0576945553858,36.9579187654688,-99,164,17,0,1,1,1
"123","1966-11",935.562,1057.135,20.2841522157066,28.4564699831843,16.3238283019574,35.4161163781423,-99,261,8,0,1,1,1
"124","1966-12",955.928,1080.144,20.4261515833108,28.7555317172126,17.5069603426154,35.908294971013,-99,410,29,0,1,1,1
"125","1966-2",862.542,974.62,20.5288976969312,31.7591703308444,16.636713163126,34.1330421915898,-99,828,20,0,1,1,1
"126","1966-3",969.658,1095.657,20.9637531910129,29.1818650858391,16.4411796606704,32.5990546809369,-99,410,7,0,1,1,1
"127","1966-4",924.423,1044.544,21.9450318349001,29.2734366695228,15.7312916117795,30.7248531700046,-99,262,28,0,1,1,1
"128","1966-5",989.907,1118.538,21.6696500215446,31.0733915424471,16.3426096114006,30.8395519655393,-99,223,24,0,1,1,1
"129","1966-6",927.245,1047.732,20.6725196646611,28.4970531010113,18.2381425283554,34.2828094387169,-99,808,5,0,1,1,1
"130","1966-7",1015.216,1147.136,20.4452063858369,33.829459785435,16.7205145780896,30.5735194262768,-99,963,26,0,1,1,1
"131","1966-8",1004.918,1135.499,22.8240230673902,30.6512389139608,17.9386412144401,34.9304125357368,-99,60,5,0,1,1,1
"132","1966-9",953.23,1077.097,21.460971271997,30.1334207587456,17.4755262956261,40.616170961605,-99,201,16,0,1,1,1
"133","1967-1",975.356,1102.098,21.8999502508105,29.468044324809,16.4927909459312,30.0053115024804,-99,260,29,0,1,1,1
"134","1967-10",1061.907,1199.897,23.7483037560326,32.6326993348149,16.3288849017574,36.3743374446886,-99,471,26,0,1,1,1
"135","1967-11",933.856,1055.202,21.1244228503406,30.7286085997137,18.216354221216,34.2664692306309,-99,136,19,0,1,1,1
"136","1967-12",947.478,1070.593,20.4998603702225,30.3131205532859,15.9212771942586,31.3610361218342,-99,232,27,0,1,1,1
"137","1967-2",886.603,1001.814,21.3233729957138,32.3272584127852,18.2734888697516,32.0917084796391,-99,547,11,0,1,1,1
"138","1967-3",963.601,1088.815,23.1817216294219,28.59489244625,16.6540918746471,30.7682808408117,-99,644,24,0,1,1,1
"139","1967-4",951.705,1075.372,19.8839278910815,28.9020902596874,16.6357344539565,31.5462649140803,-99,215,19,0,1,1,1
"140","1967-5",1051.028,1187.604,20.8925024008765,33.0399565510752,16.7922689404504,33.6065685698274,-99,934,29,0,1,1,1
"141","1967-6",981.547,1109.096,23.0489411707878,31.9372441412339,17.2914521340739,33.3855184828469,-99,1090,7,0,1,1,1
"142","1967-7",931.235,1052.246,20.2343461322697,28.9018205688154,18.1941680286113,32.2804480575271,-99,728,8,0,1,1,1
"143","1967-8",1024.356,1157.463,20.9131610835856,33.1887708550658,16.3205721263236,31.9686858775924,-99,707,27,0,1,1,1
"144","1967-9",997.832,1127.492,20.7942661138891,32.7213348165314,17.8497636867088,39.1632961446197,-99,614,18,0,1,1,1
"145","1968-1",897.342,1013.947,20.0139854192824,31.2744974356249,16.6987636598029,34.4332718405898,-99,298,18,0,1,1,1
"146","1968-10",1038.808,1173.791,21.4971375990394,33.7848483846582,16.5668293213501,31.5077478246028,-99,120,20,0,1,1,1
"147","1968-11",970.305,1096.388,20.0170028653929,33.1295936196538,16.4968041922985,33.66498434725,-99,550,20,0,1,1,1
"148","1968-12",939.565,1061.653,21.8060437442131,28.6129003056564,16.7530794543584,32.6308485526702,-99,603,15,0,1,1,1
"149","1968-2",881.779,996.361,21.002534618423,29.4163740119964,17.0912032356733,35.9545319233745,-99,155,22,0,1,1,1
"150","1968-3",994.9,1124.186,23.0521992963727,33.1626031343307,16.3547934554063,31.1914700631925,-99,612,27,0,1,1,1
"151","1968-4",947.964,1071.14,22.7411667427258,30.179966727942,17.1955246157954,30.8752238917856,-99,668,24,0,1,1,1
"152","1968-5",984.405,1112.324,20.245632147566,33.1955638109076,17.1090015620928,34.6878651927417,-99,254,20,0,1,1,1
"153","1968-6",1031.181,1165.177,21.1588923280827,34.4394660780708,16.0016351529627,30.0405072995565,-99,873,18,0,1,1,1
"154","1968-7",956.935,1081.286,20.9083411382388,29.1083190445064,18.3969291162683,34.2574662714913,-99,659,12,0,1,1,1
"155","1968-8",931.853,1052.941,19.7978817301024,28.0293146849393,16.319405107336,36.9814747042458,-99,532,19,0,1,1,1
"156","1968-9",980.347,1107.734,20.2733755406147,31.1924305947224,17.5181586076211,31.6180623137465,-99,671,5,0,1,1,1
"157","1969-1",1018.385,1150.714,22.4511284318611,31.8089710072065,17.0059984736652,38.1813952139528,-99,138,20,0,1,1,1
"158","1969-10",1043.311,1178.883,22.422458444277,32.3544844201649,15.922624775712,39.6272593163663,-99,165,15,0,1,1,1
"159","1969-11",931.726,1052.799,21.9912383654503,30.2742119597522,16.2920511246816,34.2013782627255,-99,1201,15,0,1,1,1
"160","1969-12",934.126,1055.507,20.7056282340374,32.4062746218291,17.0468996023022,37.6533235786659,-99,583,13,0,1,1,1
"161","1969-2",834.147,942.539,20.4421651571319,29.5820543418835,15.9727809730752,34.5598265491191,-99,324,20,0,1,1,1
"162","1969-3",917.157,1036.335,21.6288852258935,28.816635962534,17.1470188362097,33.3411255188505,-99,171,28,0,1,1,1
"163","1969-4",963.094,1088.24,21.8969500288675,29.9850357480969,17.3811999966967,30.2902879836453,-99,444,4,0,1,1,1
"164","1969-5",975.781,1102.578,20.8049211608517,29.1803137683411,17.1882144412637,34.2058850767551,-99,140,29,0,1,1,1
"165","1969-6",980.729,1108.165,20.5637878473582,32.5302695218997,18.2105112938037,30.9032118456915,-99,766,8,0,1,1,1
"166","1969-7",1005.343,1135.983,20.5307228292302,29.5679767467456,16.7829032882729,30.4430585816632,-99,798,20,0,1,1,1
"167","1969-8",1065.178,1203.587,21.3853010931071,35.0166648128152,16.065869305851,32.7740988275057,-99,1100,28,0,1,1,1
"168","1969-9",956.666,1080.98,19.644921916572,29.5466460288099,17.9172163889394,30.2681755510094,-99,1113,30,0,1,1,1
"169","1970-1",864.329,976.642,21.0082797932177,29.0977633252283,17.1118510952491,35.7706902979968,-99,481,26,0,1,1,1
"170","1970-10",1014.134,1145.915,20.0933052384613,33.314400812348,15.5088434592913,32.0619924839236,-99,123,12,0,1,1,1
"171","1970-11",992.927,1121.952,21.7907095394871,29.8299869784113,16.2849567081478,35.6981263981338,-99,447,23,0,1,1,1
"172","1970-12",1008.598,1139.66,21.7077636344116,32.1368069918765,18.0194112268592,30.2678865695386,-99,268,15,0,1,1,1
"173","1970-2",885.338,1000.382,21.0547866824684,31.6314540863735,16.6270227105287,39.0692617391039,-99,168,20,0,1,1,1
"174","1970-3",929.53,1050.319,20.1120905953803,28.9484430154845,16.7280420479443,30.6598439281524,-99,710,15,0,1,1,1
"175","1970-4",1069.743,1208.749,22.1089586841184,34.4260603275335,15.9877265843673,36.3378042669698,-99,50,13,0,1,1,1
"176","1970-5",963.455,1088.644,21.8583428756462,31.4537124314711,17.1020053181493,32.4799875493904,-99,419,30,0,1,1,1
"177","1970-6",912.509,1031.087,19.7353563348527,32.3077041106265,15.9646162835369,33.9699784653208,-99,340,23,0,1,1,1
"178","1970-7",947.404,1070.514,19.9046704781772,29.3951322861791,16.583643642228,33.6077056924224,-99,1209,19,0,1,1,1
"179","1970-8",992.337,1121.288,20.3954752150435,28.0548036525944,16.4481948211533,35.3321036856286,-99,215,22,0,1,1,1
"180","1970-9",999.822,1129.741,20.2790455980137,31.5311466030594,16.5896453100974,32.3679871755312,-99,366,4,0,1,1,1
"181","1971-1",956.262,1080.516,22.2275310136212,30.8187939725368,17.1506234045698,33.3616627169508,-99,693,30,0,1,1,1
"182","1971-10",1015.124,1147.033,20.7487659523622,31.5100034500473,17.3478675604834,31.2036625886071,-99,1008,29,0,1,1,1
"183","1971-11",970.185,1096.258,21.0339059338471,33.4936621333494,17.4860633908172,35.1404914102171,-99,317,19,0,1,1,1
"184","1971-12",937.254,1059.042,20.116262668999,28.9109032722836,16.3196560570529,35.6576911208061,-99,425,22,0,1,1,1
"185","1971-2",809.007,914.127,20.4746701202505,30.2111671840473,15.5056223113585,30.8622894360355,-99,512,14,0,1,1,1
"186","1971-3",914.631,1033.479,20.8492435000688,29.8568275555305,16.3653276878649,32.0614188314698,-99,271,27,0,1,1,1
"187","1971-4",950.044,1073.499,21.5440371563488,28.8775969494185,17.8542818268985,31.4612857673276,-99,313,28,0,1,1,1
"188","1971-5",1031.047,1165.023,21.112244912912,32.7595196721782,18.375559793124,40.6097637870489,-99,707,18,0,1,1,1
"189","1971-6",1002.54,1132.812,20.7210277450797,29.8901707020603,16.7490020907156,39.288682685848,-99,1174,19,0,1,1,1
"190","1971-7",1059.081,1196.701,22.1273781429713,32.2098194724041,16.3235634139709,31.3023939393075,-99,489,17,0,1,1,1
"191","1971-8",1033.877,1168.223,21.8973906351117,30.9284865671152,16.2453921581007,37.4490558903391,-99,314,17,0,1,1,1
"192","1971-9",963.529,1088.734,21.1928378069467,29.6711847953711,16.2467090542322,30.3648738254341,-99,565,25,0,1,1,1
"193","1972-1",938.585,1060.551,20.5280409482622,30.136071212005,17.3031580443446,37.4915778331876,-99,1064,24,0,1,1,1
"194","1972-10",1019.46,1151.932,20.1661808120801,31.0011110788174,17.8648534598315,39.1940237389396,-99,290,26,0,1,1,1
"195","1972-11",1013.215,1144.878,21.7469340703671,29.3718303375259,16.2217505678971,40.1448926384868,-99,1081,26,0,1,1,1
"196","1972-12",1000.27,1130.247,22.8698068128149,29.6462877906734,15.4839617176469,31.6473834690403,-99,153,24,0,1,1,1
"197","1972-2",924.755,1044.919,21.4555510579113,30.2271123388582,18.1329311099345,31.380980543775,-99,496,23,0,1,1,1
"198","1972-3",1003.625,1134.039,20.3655910237615,29.8594565042383,17.3436840306905,30.8187077617266,-99,465,25,0,1,1,1
"199","1972-4",1014.034,1145.804,23.184083386607,29.588890533541,16.1604145053061,30.4359560297404,-99,355,27,0,1,1,1
"200","1972-5",1032.787,1166.989,20.643741056877,32.292059674359,16.4792346471262,39.923824733775,-99,467,25,0,1,1,1
"201","1972-6",972.924,1099.349,21.3588282143493,31.6917277039152,18.6713425864834,31.6485628216367,-99,1011,19,0,1,1,1
"202","1972-7",995.346,1124.683,19.6777835204835,31.0572375313973,15.7990328216416,35.6881987660524,-99,1010,22,0,1,1,1
"203","1972-8",1029.133,1162.865,21.0853156151165,29.9345323693653,16.5906459174091,36.8826581546829,-99,980,25,0,1,1,1
"204","1972-9",1015.771,1147.767,20.8837321248872,32.1289381837376,16.7434337602162,32.6192677163592,-99,712,12,0,1,1,1
"205","1973-1",904.73,1022.296,21.010541370537,28.4749263633182,17.4293301704047,30.213703834219,-99,1252,17,0,1,1,1
"206","1973-10",1026.502,1159.889,20.5802343897919,30.4438801015853,16.2332891768165,32.0848063568003,-99,970,29,0,1,1,1
"207","1973-11",945.646,1068.529,19.4986362137192,31.8959169728015,16.6021559934613,31.1338377336196,-99,375,28,0,1,1,1
"208","1973-12",946.412,1069.394,20.4003130182508,28.5108298851317,16.4203451590393,31.8692860463039,-99,686,14,0,1,1,1
"209","1973-2",817.113,923.289,20.5470987203298,29.4885382877603,17.8437882042958,32.372414123777,-99,597,9,0,1,1,1
"210","1973-3",1019.229,1151.673,20.6633504182878,30.8168140971862,17.596347026758,32.3191933942603,-99,453,17,0,1,1,1
"211","1973-4",1031.535,1165.577,20.9057224690215,34.5181481509626,17.8156473706446,31.2266070667159,-99,265,4,0,1,1,1
"212","1973-5",1002.989,1133.319,20.1407864209188,29.9839840070865,17.0667748773007,32.4166506952094,-99,272,15,0,1,1,1
"213","1973-6",992.691,1121.687,20.1650167255895,28.6197963748692,17.3625123848401,37.245886335281,-99,203,28,0,1,1,1
"214","1973-7",1093.827,1235.962,21.2312228796586,33.2150406126705,16.7072233423261,33.7029065984427,-99,896,2,0,1,1,1
"215","1973-8",1026.093,1159.426,20.5706781736683,30.4234047545439,16.7403472383332,32.0331660477591,-99,702,21,0,1,1,1
"216","1973-9",990.34,1119.027,21.0288167348516,30.6056094977504,15.7316931999221,31.2017860624192,-99,502,19,0,1,1,1
"217","1974-1",998.445,1128.187,20.5900873525733,29.9739746315421,17.2787322030207,32.2717287464412,-99,379,25,0,1,1,1
